machine_id,line_id,reading_ts,temperature_c,vibration_mm_s,pressure_psi,latent_wear,will_fail_within_6h
MCH0001,LINE-A,2026-07-03T04:40:00,72.08,1.758,104.69,0.2611,0
MCH0001,LINE-A,2026-07-03T04:50:00,72.1,1.766,103.39,0.2614,0
MCH0001,LINE-A,2026-07-03T05:00:00,72.68,1.839,103.3,0.2627,0
MCH0001,LINE-A,2026-07-03T05:10:00,71.62,1.802,102.34,0.2633,0
MCH0001,LINE-A,2026-07-03T05:20:00,71.76,1.794,103.52,0.2645,0
MCH0001,LINE-A,2026-07-03T05:30:00,71.64,1.643,99.77,0.2657,0
MCH0001,LINE-A,2026-07-03T05:40:00,70.74,1.808,102.91,0.2664,0
MCH0001,LINE-A,2026-07-03T05:50:00,70.71,1.724,100.79,0.2672,0
MCH0001,LINE-A,2026-07-03T06:00:00,70.77,1.802,102.16,0.2679,0
MCH0001,LINE-A,2026-07-03T06:10:00,71.23,1.751,105.27,0.2686,0
MCH0001,LINE-A,2026-07-03T06:20:00,73.1,1.816,100.96,0.2696,0
MCH0001,LINE-A,2026-07-03T06:30:00,72.35,1.795,103.85,0.2711,0
MCH0001,LINE-A,2026-07-03T06:40:00,71.45,1.809,103.38,0.2719,0
MCH0001,LINE-A,2026-07-03T06:50:00,71.03,1.927,102.14,0.2722,0
MCH0001,LINE-A,2026-07-03T07:00:00,72.48,1.964,101.54,0.2731,0
MCH0001,LINE-A,2026-07-03T07:10:00,72.08,1.938,102.7,0.2738,0
MCH0001,LINE-A,2026-07-03T07:20:00,71.63,1.764,100.99,0.2748,0
MCH0001,LINE-A,2026-07-03T07:30:00,70.71,1.977,101.36,0.2761,0
MCH0001,LINE-A,2026-07-03T07:40:00,73.65,1.852,101.42,0.2771,0
MCH0001,LINE-A,2026-07-03T07:50:00,72.53,1.81,103.97,0.2773,0
MCH0001,LINE-A,2026-07-03T08:00:00,70.84,1.943,104.07,0.2781,0
MCH0001,LINE-A,2026-07-03T08:10:00,72.76,1.806,104.67,0.2791,0
MCH0001,LINE-A,2026-07-03T08:20:00,72.79,1.829,101.9,0.28,0
MCH0001,LINE-A,2026-07-03T08:30:00,72.75,1.781,102.16,0.2813,0
MCH0001,LINE-A,2026-07-03T08:40:00,69.19,1.853,102.75,0.282,0
MCH0001,LINE-A,2026-07-03T08:50:00,71.05,1.92,106.07,0.2826,0
MCH0001,LINE-A,2026-07-03T09:00:00,72.04,1.819,102.98,0.2834,0
MCH0001,LINE-A,2026-07-03T09:10:00,73.04,1.899,102.05,0.2838,0
MCH0001,LINE-A,2026-07-03T09:20:00,70.68,1.83,99.71,0.2846,0
MCH0001,LINE-A,2026-07-03T09:30:00,72.25,1.849,100.93,0.2853,0
MCH0001,LINE-A,2026-07-03T09:40:00,74.25,1.923,103.42,0.2863,0
MCH0001,LINE-A,2026-07-03T09:50:00,69.97,1.752,103.53,0.2872,0
MCH0001,LINE-A,2026-07-03T10:00:00,72.94,1.913,101.9,0.2876,0
MCH0001,LINE-A,2026-07-03T10:10:00,71.18,1.913,104.49,0.2882,0
MCH0001,LINE-A,2026-07-03T10:20:00,72.09,1.837,103.65,0.2893,0
MCH0001,LINE-A,2026-07-03T10:30:00,73.05,1.895,100.81,0.2897,0
MCH0001,LINE-A,2026-07-03T10:40:00,72.24,2.034,102.08,0.2905,0
MCH0001,LINE-A,2026-07-03T10:50:00,72.16,1.939,101.87,0.2911,0
MCH0001,LINE-A,2026-07-03T11:00:00,72.12,1.816,105.55,0.2918,0
MCH0001,LINE-A,2026-07-03T11:10:00,71.66,1.739,104.03,0.2929,0
MCH0001,LINE-A,2026-07-03T11:20:00,72.23,1.921,104.59,0.294,0
MCH0001,LINE-A,2026-07-03T11:30:00,72.5,1.775,104.86,0.2946,0
MCH0001,LINE-A,2026-07-03T11:40:00,72.34,1.913,103.07,0.2957,0
MCH0001,LINE-A,2026-07-03T11:50:00,72.11,1.82,103.59,0.297,0
MCH0001,LINE-A,2026-07-03T12:00:00,75.14,1.811,104.1,0.2976,0
MCH0001,LINE-A,2026-07-03T12:10:00,72.42,1.794,102.92,0.2982,0
MCH0001,LINE-A,2026-07-03T12:20:00,72.1,1.953,102.28,0.2986,0
MCH0001,LINE-A,2026-07-03T12:30:00,71.41,2.049,104.08,0.2997,0
MCH0001,LINE-A,2026-07-03T12:40:00,73.17,1.904,101.78,0.3003,0
MCH0001,LINE-A,2026-07-03T12:50:00,73.66,1.936,103.69,0.3008,0
MCH0001,LINE-A,2026-07-03T13:00:00,71.39,1.955,102.76,0.3017,0
MCH0001,LINE-A,2026-07-03T13:10:00,71.93,1.885,104.24,0.3028,0
MCH0001,LINE-A,2026-07-03T13:20:00,73.52,1.892,101.45,0.3037,0
MCH0001,LINE-A,2026-07-03T13:30:00,73.58,1.904,103.13,0.3046,0
MCH0001,LINE-A,2026-07-03T13:40:00,72.52,2.064,101.73,0.3057,0
MCH0001,LINE-A,2026-07-03T13:50:00,71.07,1.936,104.69,0.3069,0
MCH0001,LINE-A,2026-07-03T14:00:00,71.91,1.99,103.75,0.3075,0
MCH0001,LINE-A,2026-07-03T14:10:00,72.56,1.914,104.3,0.308,0
MCH0001,LINE-A,2026-07-03T14:20:00,73.18,1.912,100.36,0.3088,0
MCH0001,LINE-A,2026-07-03T14:30:00,74.17,1.905,104.23,0.3095,0
MCH0001,LINE-A,2026-07-03T14:40:00,70.23,1.929,101.94,0.3101,0
MCH0001,LINE-A,2026-07-03T14:50:00,72.14,1.892,102.71,0.3107,0
MCH0001,LINE-A,2026-07-03T15:00:00,70.97,1.909,101.94,0.3112,0
MCH0001,LINE-A,2026-07-03T15:10:00,71.92,1.95,103.55,0.3125,0
MCH0001,LINE-A,2026-07-03T15:20:00,73.22,2.124,101.59,0.3134,0
MCH0001,LINE-A,2026-07-03T15:30:00,72.56,2.021,101.02,0.3148,0
MCH0001,LINE-A,2026-07-03T15:40:00,72.49,1.984,99.28,0.3157,0
MCH0001,LINE-A,2026-07-03T15:50:00,73.69,2.028,102.64,0.3171,0
MCH0001,LINE-A,2026-07-03T16:00:00,72.37,2.019,101.49,0.3178,0
MCH0001,LINE-A,2026-07-03T16:10:00,73.4,1.854,102.94,0.3183,0
MCH0001,LINE-A,2026-07-03T16:20:00,73.23,1.862,101.22,0.3191,0
MCH0001,LINE-A,2026-07-03T16:30:00,74.12,1.889,103.7,0.3196,0
MCH0001,LINE-A,2026-07-03T16:40:00,72.79,2.012,102.19,0.3202,0
MCH0001,LINE-A,2026-07-03T16:50:00,72.28,2.061,103.09,0.3213,0
MCH0001,LINE-A,2026-07-03T17:00:00,72.62,1.9,104.58,0.3221,0
MCH0001,LINE-A,2026-07-03T17:10:00,74.31,2.002,101.62,0.3226,0
MCH0001,LINE-A,2026-07-03T17:20:00,74.07,1.979,100.32,0.3233,0
MCH0001,LINE-A,2026-07-03T17:30:00,72.84,1.881,105.07,0.3242,0
MCH0001,LINE-A,2026-07-03T17:40:00,73.18,2.073,100.36,0.3247,0
MCH0001,LINE-A,2026-07-03T17:50:00,73.42,2.106,102.39,0.3258,0
MCH0001,LINE-A,2026-07-03T18:00:00,69.23,2.199,102.92,0.3265,0
MCH0001,LINE-A,2026-07-03T18:10:00,73.8,2.082,103.02,0.3273,0
MCH0001,LINE-A,2026-07-03T18:20:00,71.39,2.069,101.66,0.3284,0
MCH0001,LINE-A,2026-07-03T18:30:00,74.27,1.958,102.45,0.3288,0
MCH0001,LINE-A,2026-07-03T18:40:00,73.0,2.088,99.2,0.3288,0
MCH0001,LINE-A,2026-07-03T18:50:00,73.34,1.979,101.38,0.3293,0
MCH0001,LINE-A,2026-07-03T19:00:00,73.34,2.06,102.92,0.33,0
MCH0001,LINE-A,2026-07-03T19:10:00,72.61,1.878,101.97,0.3315,0
MCH0001,LINE-A,2026-07-03T19:20:00,72.98,2.109,103.02,0.3319,0
MCH0001,LINE-A,2026-07-03T19:30:00,76.29,1.934,104.27,0.3332,0
MCH0001,LINE-A,2026-07-03T19:40:00,74.85,2.111,102.39,0.334,0
MCH0001,LINE-A,2026-07-03T19:50:00,71.79,2.071,102.48,0.3347,0
MCH0001,LINE-A,2026-07-03T20:00:00,73.42,1.949,103.28,0.3359,0
MCH0001,LINE-A,2026-07-03T20:10:00,71.71,2.042,101.18,0.3369,0
MCH0001,LINE-A,2026-07-03T20:20:00,75.22,2.022,102.25,0.338,0
MCH0001,LINE-A,2026-07-03T20:30:00,71.66,2.022,101.97,0.3388,0
MCH0001,LINE-A,2026-07-03T20:40:00,74.03,2.098,102.69,0.3394,0
MCH0001,LINE-A,2026-07-03T20:50:00,73.75,2.083,101.74,0.3396,0
MCH0001,LINE-A,2026-07-03T21:00:00,70.84,2.009,99.71,0.3404,0
MCH0001,LINE-A,2026-07-03T21:10:00,73.35,1.98,99.07,0.3411,0
MCH0001,LINE-A,2026-07-03T21:20:00,74.05,2.124,100.43,0.3415,0
MCH0001,LINE-A,2026-07-03T21:30:00,72.07,2.089,102.93,0.3432,0
MCH0001,LINE-A,2026-07-03T21:40:00,74.73,2.071,105.27,0.3442,0
MCH0001,LINE-A,2026-07-03T21:50:00,72.07,2.077,102.99,0.3448,0
MCH0001,LINE-A,2026-07-03T22:00:00,72.9,2.145,101.77,0.3454,0
MCH0001,LINE-A,2026-07-03T22:10:00,73.9,2.018,104.69,0.3461,0
MCH0001,LINE-A,2026-07-03T22:20:00,75.71,2.065,101.2,0.3471,0
MCH0001,LINE-A,2026-07-03T22:30:00,74.26,2.093,100.17,0.3478,0
MCH0001,LINE-A,2026-07-03T22:40:00,73.37,2.112,103.97,0.349,0
MCH0001,LINE-A,2026-07-03T22:50:00,72.48,2.161,99.37,0.35,0
MCH0001,LINE-A,2026-07-03T23:00:00,72.08,2.048,99.75,0.3508,0
MCH0001,LINE-A,2026-07-03T23:10:00,72.36,2.146,102.08,0.3516,0
MCH0001,LINE-A,2026-07-03T23:20:00,74.91,2.06,106.13,0.3526,0
MCH0001,LINE-A,2026-07-03T23:30:00,72.91,1.94,101.71,0.3529,0
MCH0001,LINE-A,2026-07-03T23:40:00,73.6,2.137,103.81,0.3535,0
MCH0001,LINE-A,2026-07-03T23:50:00,73.34,2.227,101.3,0.3544,0
MCH0001,LINE-A,2026-07-04T00:00:00,72.34,2.098,102.57,0.3547,0
MCH0001,LINE-A,2026-07-04T00:10:00,73.09,2.014,101.53,0.3552,0
MCH0001,LINE-A,2026-07-04T00:20:00,73.49,2.078,103.64,0.356,0
MCH0001,LINE-A,2026-07-04T00:30:00,73.15,2.177,101.57,0.3573,0
MCH0001,LINE-A,2026-07-04T00:40:00,74.24,2.063,102.35,0.358,0
MCH0001,LINE-A,2026-07-04T00:50:00,75.31,1.998,101.22,0.3588,0
MCH0001,LINE-A,2026-07-04T01:00:00,74.7,2.032,103.12,0.3602,0
MCH0001,LINE-A,2026-07-04T01:10:00,73.67,2.278,101.29,0.3608,0
MCH0001,LINE-A,2026-07-04T01:20:00,71.85,2.167,104.36,0.3611,0
MCH0001,LINE-A,2026-07-04T01:30:00,73.43,2.277,103.47,0.3616,0
MCH0001,LINE-A,2026-07-04T01:40:00,74.17,2.213,97.7,0.3621,0
MCH0001,LINE-A,2026-07-04T01:50:00,72.36,2.264,103.59,0.3633,0
MCH0001,LINE-A,2026-07-04T02:00:00,72.03,2.07,100.86,0.3637,0
MCH0001,LINE-A,2026-07-04T02:10:00,72.06,2.221,103.12,0.3648,0
MCH0001,LINE-A,2026-07-04T02:20:00,73.2,2.185,103.85,0.3659,0
MCH0001,LINE-A,2026-07-04T02:30:00,71.66,2.153,102.65,0.3672,0
MCH0001,LINE-A,2026-07-04T02:40:00,74.16,2.128,101.97,0.3685,0
MCH0001,LINE-A,2026-07-04T02:50:00,72.67,2.213,101.87,0.3694,0
MCH0001,LINE-A,2026-07-04T03:00:00,73.96,2.052,98.77,0.3698,0
MCH0001,LINE-A,2026-07-04T03:10:00,72.18,2.234,101.79,0.3702,0
MCH0001,LINE-A,2026-07-04T03:20:00,74.04,2.22,102.7,0.3711,0
MCH0001,LINE-A,2026-07-04T03:30:00,74.99,2.206,101.59,0.3717,0
MCH0001,LINE-A,2026-07-04T03:40:00,76.0,2.182,103.12,0.3726,0
MCH0001,LINE-A,2026-07-04T03:50:00,73.52,2.052,104.58,0.3732,0
MCH0001,LINE-A,2026-07-04T04:00:00,74.46,2.131,104.07,0.3743,0
MCH0001,LINE-A,2026-07-04T04:10:00,73.51,2.158,101.47,0.3748,0
MCH0001,LINE-A,2026-07-04T04:20:00,73.39,2.113,101.04,0.3764,0
MCH0001,LINE-A,2026-07-04T04:30:00,73.07,2.153,101.63,0.3778,0
MCH0001,LINE-A,2026-07-04T04:40:00,76.11,2.176,103.85,0.3784,0
MCH0001,LINE-A,2026-07-04T04:50:00,73.37,2.147,102.26,0.3795,0
MCH0001,LINE-A,2026-07-04T05:00:00,74.67,2.104,101.44,0.3804,0
MCH0001,LINE-A,2026-07-04T05:10:00,74.17,2.259,100.77,0.3811,0
MCH0001,LINE-A,2026-07-04T05:20:00,73.69,2.312,100.31,0.3819,0
MCH0001,LINE-A,2026-07-04T05:30:00,73.06,2.304,104.05,0.3826,0
MCH0001,LINE-A,2026-07-04T05:40:00,72.84,2.16,101.98,0.3835,0
MCH0001,LINE-A,2026-07-04T05:50:00,74.65,2.275,101.19,0.3842,0
MCH0001,LINE-A,2026-07-04T06:00:00,74.21,2.145,100.32,0.3852,0
MCH0001,LINE-A,2026-07-04T06:10:00,73.19,2.23,99.6,0.386,0
MCH0001,LINE-A,2026-07-04T06:20:00,74.45,2.089,100.98,0.3863,0
MCH0001,LINE-A,2026-07-04T06:30:00,72.18,2.132,102.23,0.3877,0
MCH0001,LINE-A,2026-07-04T06:40:00,74.27,2.033,104.26,0.3889,0
MCH0001,LINE-A,2026-07-04T06:50:00,72.44,2.293,103.45,0.3901,0
MCH0001,LINE-A,2026-07-04T07:00:00,73.16,2.17,102.7,0.3915,0
MCH0001,LINE-A,2026-07-04T07:10:00,76.17,2.271,102.45,0.3927,0
MCH0001,LINE-A,2026-07-04T07:20:00,72.69,2.137,102.51,0.3935,0
MCH0001,LINE-A,2026-07-04T07:30:00,75.85,2.163,99.05,0.3942,0
MCH0001,LINE-A,2026-07-04T07:40:00,73.58,2.128,103.95,0.3952,0
MCH0001,LINE-A,2026-07-04T07:50:00,75.23,2.289,101.83,0.3958,0
MCH0001,LINE-A,2026-07-04T08:00:00,73.88,2.235,101.2,0.3967,0
MCH0001,LINE-A,2026-07-04T08:10:00,75.04,2.23,101.73,0.3981,0
MCH0001,LINE-A,2026-07-04T08:20:00,72.81,2.285,101.68,0.3988,0
MCH0001,LINE-A,2026-07-04T08:30:00,73.29,2.32,103.73,0.3997,0
MCH0001,LINE-A,2026-07-04T08:40:00,73.46,2.375,100.62,0.4009,0
MCH0001,LINE-A,2026-07-04T08:50:00,72.85,2.28,101.65,0.4018,0
MCH0001,LINE-A,2026-07-04T09:00:00,75.71,2.188,100.81,0.403,0
MCH0001,LINE-A,2026-07-04T09:10:00,76.36,2.269,102.41,0.4036,0
MCH0001,LINE-A,2026-07-04T09:20:00,74.44,2.427,101.25,0.4045,0
MCH0001,LINE-A,2026-07-04T09:30:00,73.74,2.341,102.65,0.4054,0
MCH0001,LINE-A,2026-07-04T09:40:00,74.66,2.304,102.7,0.406,0
MCH0001,LINE-A,2026-07-04T09:50:00,74.55,2.315,102.17,0.4069,0
MCH0001,LINE-A,2026-07-04T10:00:00,76.46,2.362,101.67,0.4076,0
MCH0001,LINE-A,2026-07-04T10:10:00,75.62,2.238,101.89,0.4084,0
MCH0001,LINE-A,2026-07-04T10:20:00,74.15,2.339,99.77,0.4094,0
MCH0001,LINE-A,2026-07-04T10:30:00,75.32,2.259,102.14,0.4103,0
MCH0001,LINE-A,2026-07-04T10:40:00,74.02,2.413,100.05,0.4109,0
MCH0001,LINE-A,2026-07-04T10:50:00,75.68,2.257,102.1,0.4123,0
MCH0001,LINE-A,2026-07-04T11:00:00,74.14,2.359,102.52,0.4128,0
MCH0001,LINE-A,2026-07-04T11:10:00,75.16,2.281,103.91,0.4137,0
MCH0001,LINE-A,2026-07-04T11:20:00,71.58,2.459,98.78,0.4146,0
MCH0001,LINE-A,2026-07-04T11:30:00,74.49,2.117,100.1,0.4155,0
MCH0001,LINE-A,2026-07-04T11:40:00,74.75,2.299,99.78,0.4167,0
MCH0001,LINE-A,2026-07-04T11:50:00,74.61,2.452,101.25,0.4173,0
MCH0001,LINE-A,2026-07-04T12:00:00,73.71,2.34,102.51,0.4179,0
MCH0001,LINE-A,2026-07-04T12:10:00,74.22,2.289,102.24,0.4186,0
MCH0001,LINE-A,2026-07-04T12:20:00,74.11,2.312,101.96,0.4197,0
MCH0001,LINE-A,2026-07-04T12:30:00,74.34,2.391,99.67,0.421,0
MCH0001,LINE-A,2026-07-04T12:40:00,74.0,2.377,103.37,0.4214,0
MCH0001,LINE-A,2026-07-04T12:50:00,74.69,2.277,101.42,0.4221,0
MCH0001,LINE-A,2026-07-04T13:00:00,74.19,2.27,99.37,0.4223,0
MCH0001,LINE-A,2026-07-04T13:10:00,74.77,2.288,100.52,0.4228,0
MCH0001,LINE-A,2026-07-04T13:20:00,74.86,2.422,100.56,0.4234,0
MCH0001,LINE-A,2026-07-04T13:30:00,76.57,2.438,102.79,0.4242,0
MCH0001,LINE-A,2026-07-04T13:40:00,74.6,2.384,100.19,0.4253,0
MCH0001,LINE-A,2026-07-04T13:50:00,75.23,2.402,99.68,0.4263,0
MCH0001,LINE-A,2026-07-04T14:00:00,76.71,2.343,100.46,0.4267,0
MCH0001,LINE-A,2026-07-04T14:10:00,77.53,2.351,101.71,0.4278,0
MCH0001,LINE-A,2026-07-04T14:20:00,76.24,2.359,102.34,0.4287,0
MCH0001,LINE-A,2026-07-04T14:30:00,73.11,2.421,102.09,0.4294,0
MCH0001,LINE-A,2026-07-04T14:40:00,73.29,2.314,102.73,0.4302,0
MCH0001,LINE-A,2026-07-04T14:50:00,75.97,2.316,101.4,0.4302,0
MCH0001,LINE-A,2026-07-04T15:00:00,74.27,2.482,99.81,0.4311,0
MCH0001,LINE-A,2026-07-04T15:10:00,73.06,2.354,100.54,0.4322,0
MCH0001,LINE-A,2026-07-04T15:20:00,74.72,2.316,101.75,0.4336,0
MCH0001,LINE-A,2026-07-04T15:30:00,76.87,2.404,102.94,0.4344,0
MCH0001,LINE-A,2026-07-04T15:40:00,76.25,2.398,102.9,0.4351,0
MCH0001,LINE-A,2026-07-04T15:50:00,74.66,2.455,101.34,0.4354,0
MCH0001,LINE-A,2026-07-04T16:00:00,74.27,2.294,103.58,0.4361,0
MCH0001,LINE-A,2026-07-04T16:10:00,76.39,2.479,101.27,0.4367,0
MCH0001,LINE-A,2026-07-04T16:20:00,74.95,2.432,101.74,0.4376,0
MCH0001,LINE-A,2026-07-04T16:30:00,75.47,2.306,100.68,0.4382,0
MCH0001,LINE-A,2026-07-04T16:40:00,76.45,2.521,100.29,0.4392,0
MCH0001,LINE-A,2026-07-04T16:50:00,77.08,2.452,102.07,0.4404,0
MCH0001,LINE-A,2026-07-04T17:00:00,75.93,2.267,104.59,0.4416,0
MCH0001,LINE-A,2026-07-04T17:10:00,75.2,2.367,103.87,0.4427,0
MCH0001,LINE-A,2026-07-04T17:20:00,75.06,2.46,100.33,0.4431,0
MCH0001,LINE-A,2026-07-04T17:30:00,74.08,2.332,104.17,0.4442,0
MCH0001,LINE-A,2026-07-04T17:40:00,73.34,2.367,103.54,0.4454,0
MCH0001,LINE-A,2026-07-04T17:50:00,73.92,2.366,102.72,0.446,0
MCH0001,LINE-A,2026-07-04T18:00:00,74.07,2.366,103.29,0.4473,0
MCH0001,LINE-A,2026-07-04T18:10:00,75.95,2.353,101.9,0.4484,0
MCH0001,LINE-A,2026-07-04T18:20:00,73.56,2.493,101.3,0.4492,0
MCH0001,LINE-A,2026-07-04T18:30:00,77.2,2.289,99.82,0.4498,0
MCH0001,LINE-A,2026-07-04T18:40:00,73.4,2.511,99.6,0.4506,0
MCH0001,LINE-A,2026-07-04T18:50:00,75.64,2.445,100.91,0.4513,0
MCH0001,LINE-A,2026-07-04T19:00:00,74.98,2.412,101.0,0.4521,0
MCH0001,LINE-A,2026-07-04T19:10:00,73.02,2.432,102.57,0.453,0
MCH0001,LINE-A,2026-07-04T19:20:00,74.98,2.353,101.34,0.4535,0
MCH0001,LINE-A,2026-07-04T19:30:00,76.41,2.46,101.82,0.4543,0
MCH0001,LINE-A,2026-07-04T19:40:00,72.52,2.282,102.08,0.4548,0
MCH0001,LINE-A,2026-07-04T19:50:00,77.15,2.544,102.86,0.4552,0
MCH0001,LINE-A,2026-07-04T20:00:00,74.83,2.469,104.15,0.4563,0
MCH0001,LINE-A,2026-07-04T20:10:00,75.31,2.517,100.42,0.4572,0
MCH0001,LINE-A,2026-07-04T20:20:00,76.67,2.324,102.34,0.4583,0
MCH0001,LINE-A,2026-07-04T20:30:00,76.38,2.442,101.82,0.4592,0
MCH0001,LINE-A,2026-07-04T20:40:00,76.37,2.413,101.68,0.4603,0
MCH0001,LINE-A,2026-07-04T20:50:00,76.96,2.502,100.04,0.4608,0
MCH0001,LINE-A,2026-07-04T21:00:00,78.27,2.452,103.82,0.4611,0
MCH0001,LINE-A,2026-07-04T21:10:00,74.56,2.445,101.8,0.4624,0
MCH0001,LINE-A,2026-07-04T21:20:00,74.87,2.467,100.11,0.4632,0
MCH0001,LINE-A,2026-07-04T21:30:00,76.52,2.4,100.07,0.4639,0
MCH0001,LINE-A,2026-07-04T21:40:00,75.59,2.421,99.95,0.465,0
MCH0001,LINE-A,2026-07-04T21:50:00,78.22,2.413,101.46,0.4659,0
MCH0001,LINE-A,2026-07-04T22:00:00,73.72,2.567,101.39,0.4665,0
MCH0001,LINE-A,2026-07-04T22:10:00,74.55,2.589,102.48,0.4675,0
MCH0001,LINE-A,2026-07-04T22:20:00,74.27,2.62,102.13,0.468,0
MCH0001,LINE-A,2026-07-04T22:30:00,75.95,2.499,102.72,0.469,0
MCH0001,LINE-A,2026-07-04T22:40:00,74.99,2.414,102.57,0.4698,0
MCH0001,LINE-A,2026-07-04T22:50:00,76.33,2.577,100.89,0.4706,0
MCH0001,LINE-A,2026-07-04T23:00:00,77.8,2.496,101.19,0.4711,0
MCH0001,LINE-A,2026-07-04T23:10:00,71.2,2.635,100.68,0.4721,0
MCH0001,LINE-A,2026-07-04T23:20:00,76.09,2.442,101.26,0.4731,0
MCH0001,LINE-A,2026-07-04T23:30:00,76.16,2.541,102.25,0.4744,0
MCH0001,LINE-A,2026-07-04T23:40:00,80.0,2.504,103.0,0.4755,0
MCH0001,LINE-A,2026-07-04T23:50:00,74.57,2.608,103.38,0.4769,0
MCH0001,LINE-A,2026-07-05T00:00:00,74.32,2.486,100.28,0.4774,0
MCH0001,LINE-A,2026-07-05T00:10:00,76.48,2.497,101.91,0.4787,0
MCH0001,LINE-A,2026-07-05T00:20:00,76.62,2.447,102.25,0.4793,0
MCH0001,LINE-A,2026-07-05T00:30:00,74.06,2.602,100.91,0.4799,0
MCH0001,LINE-A,2026-07-05T00:40:00,76.66,2.534,101.06,0.4807,0
MCH0001,LINE-A,2026-07-05T00:50:00,76.43,2.613,102.09,0.4814,0
MCH0001,LINE-A,2026-07-05T01:00:00,77.11,2.606,99.62,0.4817,0
MCH0001,LINE-A,2026-07-05T01:10:00,74.13,2.507,101.52,0.4822,0
MCH0001,LINE-A,2026-07-05T01:20:00,76.72,2.551,103.03,0.4824,0
MCH0001,LINE-A,2026-07-05T01:30:00,77.19,2.601,99.76,0.4826,0
MCH0001,LINE-A,2026-07-05T01:40:00,75.08,2.487,101.96,0.4838,0
MCH0001,LINE-A,2026-07-05T01:50:00,76.59,2.664,102.35,0.4844,0
MCH0001,LINE-A,2026-07-05T02:00:00,76.74,2.643,99.18,0.4853,0
MCH0001,LINE-A,2026-07-05T02:10:00,78.35,2.434,101.39,0.4861,0
MCH0001,LINE-A,2026-07-05T02:20:00,74.95,2.592,103.93,0.4872,0
MCH0001,LINE-A,2026-07-05T02:30:00,76.08,2.46,97.03,0.4878,0
MCH0001,LINE-A,2026-07-05T02:40:00,76.74,2.576,101.25,0.489,0
MCH0001,LINE-A,2026-07-05T02:50:00,76.62,2.597,100.14,0.4902,0
MCH0001,LINE-A,2026-07-05T03:00:00,74.88,2.577,102.5,0.4904,0
MCH0001,LINE-A,2026-07-05T03:10:00,74.73,2.644,101.89,0.4913,0
MCH0001,LINE-A,2026-07-05T03:20:00,75.27,2.556,100.94,0.4918,0
MCH0001,LINE-A,2026-07-05T03:30:00,77.47,2.658,101.38,0.4924,0
MCH0001,LINE-A,2026-07-05T03:40:00,76.83,2.586,97.89,0.4932,0
MCH0001,LINE-A,2026-07-05T03:50:00,78.15,2.743,102.11,0.4936,0
MCH0001,LINE-A,2026-07-05T04:00:00,76.49,2.584,99.9,0.4946,0
MCH0001,LINE-A,2026-07-05T04:10:00,77.2,2.556,96.7,0.4953,0
MCH0001,LINE-A,2026-07-05T04:20:00,77.28,2.495,104.35,0.4964,0
MCH0001,LINE-A,2026-07-05T04:30:00,75.78,2.509,101.01,0.4969,0
MCH0001,LINE-A,2026-07-05T04:40:00,75.79,2.705,103.16,0.4977,0
MCH0001,LINE-A,2026-07-05T04:50:00,76.82,2.672,100.2,0.4985,0
MCH0001,LINE-A,2026-07-05T05:00:00,75.68,2.612,100.5,0.4997,0
MCH0001,LINE-A,2026-07-05T05:10:00,76.06,2.527,101.7,0.5009,0
MCH0001,LINE-A,2026-07-05T05:20:00,78.68,2.58,101.7,0.502,0
MCH0001,LINE-A,2026-07-05T05:30:00,78.57,2.691,102.49,0.5036,0
MCH0001,LINE-A,2026-07-05T05:40:00,76.27,2.57,99.51,0.5043,0
MCH0001,LINE-A,2026-07-05T05:50:00,76.32,2.608,101.93,0.505,0
MCH0001,LINE-A,2026-07-05T06:00:00,75.85,2.669,103.1,0.5062,0
MCH0001,LINE-A,2026-07-05T06:10:00,77.37,2.645,99.58,0.5076,0
MCH0001,LINE-A,2026-07-05T06:20:00,76.64,2.736,99.29,0.5086,0
MCH0001,LINE-A,2026-07-05T06:30:00,78.53,2.77,102.17,0.5094,0
MCH0001,LINE-A,2026-07-05T06:40:00,74.75,2.708,103.12,0.5099,0
MCH0001,LINE-A,2026-07-05T06:50:00,76.8,2.549,100.53,0.5102,0
MCH0001,LINE-A,2026-07-05T07:00:00,76.34,2.727,101.88,0.5112,0
MCH0001,LINE-A,2026-07-05T07:10:00,78.32,2.576,98.44,0.5121,0
MCH0001,LINE-A,2026-07-05T07:20:00,77.77,2.686,100.9,0.5128,0
MCH0001,LINE-A,2026-07-05T07:30:00,76.2,2.686,101.82,0.5138,0
MCH0001,LINE-A,2026-07-05T07:40:00,76.86,2.636,100.47,0.5149,0
MCH0001,LINE-A,2026-07-05T07:50:00,76.52,2.713,102.91,0.5161,0
MCH0001,LINE-A,2026-07-05T08:00:00,78.02,2.594,100.84,0.5174,0
MCH0001,LINE-A,2026-07-05T08:10:00,76.6,2.417,101.84,0.5181,0
MCH0001,LINE-A,2026-07-05T08:20:00,76.62,2.719,100.83,0.5188,0
MCH0001,LINE-A,2026-07-05T08:30:00,77.17,2.674,102.78,0.5196,0
MCH0001,LINE-A,2026-07-05T08:40:00,78.19,2.822,97.88,0.52,0
MCH0001,LINE-A,2026-07-05T08:50:00,74.42,2.606,99.95,0.5206,0
MCH0001,LINE-A,2026-07-05T09:00:00,76.31,2.646,101.23,0.5215,0
MCH0001,LINE-A,2026-07-05T09:10:00,76.53,2.804,101.64,0.5228,0
MCH0001,LINE-A,2026-07-05T09:20:00,79.73,2.701,102.63,0.5238,0
